text,annotation,label
"When she walked in wearing that outfit, everyone was shook - it looked amazing on her!","[('shook', 'SLANG')]",1
Stop trying to act tough; we know it's just a front - no need for the cap around us!,"[('cap', 'SLANG')]",1
We all knew it was just a big fat cap when she said she aced that test without studying.,"[('cap', 'SLANG')]",1
The way Mia styled her hair is giving me ultimate drip vibes.,"[('drip', 'SLANG')]",1
Did you see how salty Emily got when she didn't get the lead role in the school play?,"[('salty', 'SLANG')]",1
"She acts like she's too cool for our friend group, but we all know it’s just an act full of straight-up cap.","[('cap', 'SLANG')]",1
Finding out about the party last minute left me so shook because I wasn't prepared.,"[('shook', 'SLANG')]",1
"Spring break in Miami is going to be absolutely lit, we are going to have the best time ever.","[('lit', 'SLANG')]",1
"I can't wait for summer break, we're gonna have so many lit adventures together.","[('lit', 'SLANG')]",1
"My friend recommended this book to me and it's honestly just okay - so mid, doesn't really stand out.","[('mid', 'SLANG')]",1
"Bro, don't be cappin' about skipping class yesterday, I saw you at the cafeteria eating pizza!","[('cappin', 'SLANG')]",1
"I binged that new show everyone's talking about, but honestly it was just mid for me.","[('mid', 'SLANG')]",1
I was so shook!,"[('shook', 'SLANG')]",1
They were all just caps when they said they weren't going to the party last night – I saw them there!,"[('caps', 'SLANG')]",1
I tried baking cookies from scratch for the first time yesterday... let's just say they turned out pretty mid haha!,"[('mid', 'SLANG')]",1
I love how Instagram influencers always have such amazing photoshoots where they show off their latest drip.,"[('drip', 'SLANG')]",1
Mia said she wasn't behind gossiping about Claire when we all know it was her – what a total load of cap!,"[('cap', 'SLANG')]",1
Why do people feel the need to constantly spew out cap stories on social media?,"[('cap', 'SLANG')]",1
Emily was really salty when she didn't get elected as class president.,"[('salty', 'SLANG')]",1
"When he pulled out his phone and showed us his bank account balance, we were all so shook!","[('shook', 'SLANG')]",1
Why is Sarah being so extra about her outfit for the party?,"[('extra', 'SLANG')]",1
"Dude, why are you being so extra about the movie choice?","[('extra', 'SLANG')]",1
His style is pure drip.,"[('drip', 'SLANG')]",1
Mom just surprised me with tickets to my favorite band's concert - I am absolutely shook right now!,"[('shook', 'SLANG')]",1
"When my teacher announced a pop quiz, I was shook because I hadn't studied.","[('shook', 'SLANG')]",1
I can't believe how extra Jessica was being when her crush didn't text her back within five minutes.,"[('extra', 'SLANG')]",1
"I can't wait for the party this weekend, it's gonna be absolutely lit!","[('lit', 'SLANG')]",1
"I have a feeling my math test grade is gonna be mid, like just average.","[('mid', 'SLANG')]",1
My math test grade was so mid.,"[('mid', 'SLANG')]",1
Sam got really salty when he found out someone ate his lunch from the fridge.,"[('salty', 'SLANG')]",1
That story he told about meeting a celebrity last night is such a cap.,"[('cap', 'SLANG')]",1
The gym session I had this morning was only mid; didn't push myself as hard as usual.,"[('mid', 'SLANG')]",1
"So extra, it was just an audition.","[('extra', 'SLANG')]",1
"She's always capping about how she's got plans with some celebrity, but we all know it's not true.","[('capping', 'SLANG')]",1
"I heard there's a new restaurant opening up downtown, I bet their food is going to be hella lit.","[('lit', 'SLANG')]",1
"I ordered clothes online and when they arrived, they were just...mid quality, nothing like how they looked on the website","[('just...mid', 'SLANG')]",1
"Ugh, Sarah is being so extra today just because she didn't get a text back from her crush.","[('extra', 'SLANG')]",1
"My grandma handed down this vintage bag to me, and it totally adds a unique touch of timeless drip to any outfit I wear with it!","[('drip', 'SLANG')]",1
"My math test score was so mid, I thought I understood the material but clearly not!","[('mid', 'SLANG')]",1
Don't be so salty just because you didn't get invited to the party.,"[('salty', 'SLANG')]",1
The amount of homework we have this week has me feeling seriously shook.,"[('shook', 'SLANG')]",1
I need to step up my sneaker game; I've been seeing some sick drips on social media lately.,"[('drips', 'SLANG')]",1
Why do you have to be so extra with your Instagram captions?,"[('extra', 'SLANG')]",1
Can you stop being so extra and just pick a restaurant for once?,"[('extra', 'SLANG')]",1
My mood today is so mid; not happy but also not in a bad mood either.,"[('mid', 'SLANG')]",1
"I swear she's the queen of cap, always making up stories to seem cool.","[('cap', 'SLANG')]",1
"Man, that TikTok dance video had major drip - they killed it with their moves!","[('drip', 'SLANG')]",1
"Can't believe how mid this weather is, it can't decide if it wants to rain or shine.","[('mid', 'SLANG')]",1
"The weather forecast for this weekend looks pretty mid, not sure if we should make plans for an outdoor activity.","[('mid', 'SLANG')]",1
"My friend's birthday party is going to be insanely lit, they rented out a karaoke bar for the night!","[('lit', 'SLANG')]",1
"When my favorite band released new music, I was beyond shook.","[('shook', 'SLANG')]",1
Don't be extra and start drama with her just because she didn't invite you to lunch.,"[('extra', 'SLANG')]",1
"Honestly, it was just mid, nothing special.","[('mid', 'SLANG')]",1
My outfit for the party tonight feels kind of mid... maybe I should change into something more fun!,"[('mid', 'SLANG')]",1
I just bought a new bomber jacket that totally elevates my fall season drip.,"[('drip', 'SLANG')]",1
Don't be so salty just because your crush asked someone else to prom.,"[('salty', 'SLANG')]",1
Let's plan our outfits for the party tonight – we gotta make sure we're all dripped out and looking fly.,"[('dripped', 'SLANG')]",1
Seeing my ex with their new partner at the mall yesterday definitely left me feeling pretty dang shook... 1. I was shook when I found out she's been hiding a tattoo this whole time.,"[('shook', 'SLANG')]",1
"I just watched that new movie everyone's talking about and honestly, it was pretty mid.","[('mid', 'SLANG')]",1
Stop being so dramatic and reacting in an overblown way – you're way too extra about everything!,"[('extra', 'SLANG')]",1
"Lisa was being way too extra at the party last night, dancing on tables and stuff.","[('extra', 'SLANG')]",1
Summer break is around the corner; we have to make sure our plans are all set for some epic and completely 100%lit adventures!,"[('100%lit', 'SLANG')]",1
"I heard there's a really lit music festival happening next weekend, we have to go!","[('lit', 'SLANG')]",1
Apparently they started dating - that’s pretty freaking'lit!,"[(""freaking'lit"", 'SLANG')]",1
Let's have a photoshoot at the park tomorrow to capture our best looks and show off our individual drips!,"[('drips', 'SLANG')]",1
"I can't handle how Amy gets all up in her feelings over the smallest things, she is just too extra sometimes.","[('extra', 'SLANG')]",1
"This school year has been pretty intense but hey, at least prom is going to be absolutely lit.","[('lit', 'SLANG')]",1
My friend's breakup with her long-term boyfriend left me absolutely shook.,"[('shook', 'SLANG')]",1
Did you see Sarah's outfit for the party last night? Her drip was on point!,"[('drip', 'SLANG')]",1
"Stop being extra, we're just going to vote on what movie to watch, it's not that serious.","[('extra', 'SLANG')]",1
"Honestly, I'm feeling pretty mid about this upcoming math test; I don't think I studied enough.","[('mid', 'SLANG')]",1
"It was so mid, I don't get the hype.","[('mid', 'SLANG')]",1
It's so annoying when teachers try to pull some cap about why they lost our assignments.,"[('cap', 'SLANG')]",1
Mine was super mid; I didn't totally fail but definitely could have done better.,"[('mid', 'SLANG')]",1
"It looks absolutely lit, I need to pre-order it ASAP.","[('lit', 'SLANG')]",1
"Summer vacation is coming up soon, and I'm already making plans for all the adventures - it's gonna be totally lit!","[('lit', 'SLANG')]",1
"I finally finished that book you recommended and to be honest, I found it pretty mid.","[('mid', 'SLANG')]",1
"Dude, that party last night was so lit!","[('lit', 'SLANG')]",1
"When our teacher announced a pop quiz today, everyone in class was so shook!","[('shook', 'SLANG')]",1
"I just finished watching that movie everyone's talking about, and honestly, it was so mid - not the incredible masterpiece people are saying it is.","[('mid', 'SLANG')]",1
"I had high hopes for the sequel to that movie, but it ended up being disappointingly mid.","[('mid', 'SLANG')]",1
I have a feeling this semester is going to be super mid in terms of workload.,"[('mid', 'SLANG')]",1
"My mom made me clean out the garage today, and let me tell you, it was the definition of mid - boring and not fun at all.","[('mid', 'SLANG')]",1
"It's got so much drip, I can't stop listening to it.","[('drip', 'SLANG')]",1
My mood today is just feeling super mid; can't seem to shake this neutral feeling off.,"[('mid', 'SLANG')]",1
"I can't deal with Emily's drama right now, she's always so extra.","[('extra', 'SLANG')]",1
"I just got tickets to the concert next week, it's gonna be so lit!","[('lit', 'SLANG')]",1
"I can't believe she actually scored a perfect grade on that impossible test, I am shook.","[('shook', 'SLANG')]",1
The concert last night was decent but definitely fell into the category of being just mid.,"[('mid', 'SLANG')]",1
"I went shopping for clothes yesterday, but everything I liked was just kind of...mid.","[('of...mid', 'SLANG')]",1
Stop being so salty and just accept that you were wrong this time.,"[('salty', 'SLANG')]",1
I hate it when people are extra fake nice just to get something from you.,"[('extra', 'SLANG')]",1
The latest album from my favorite artist turned out to be really mid compared to their other stuff.,"[('mid', 'SLANG')]",1
"I can't deal with his drama anymore, he's way too extra for me.","[('extra', 'SLANG')]",1
"She sang so well at the talent show, it left everyone in the audience totally shook.","[('shook', 'SLANG')]",1
"Jake was being extra at the party last night, dancing on the tables and all.","[('extra', 'SLANG')]",1
Emily gets so salty every time someone beats her in Mario Kart.,"[('salty', 'SLANG')]",1
"Just finished reading that book you recommended - it was alright, kinda in the middle of good and bad (aka very mid).","[('middle', 'SLANG')]",1
