term	sentence	label
extra	It was so extra with all the sequins and sparkles.	0
extra	"I always ask for extra napkins at fast food restaurants - you can never have too many, right?"	0
extra	I ordered a burger with extra cheese - I'm all about that extra gooey goodness.	0
extra	Our math teacher loves giving us so many extra credit opportunities; sometimes it feels like she wants us to live in the classroom!	0
extra	I'm considering taking on an extra project at school to boost my college applications.	0
extra	She always puts in so much effort into her presentations; they're definitely extra but in a good way.	0
extra	"The cafeteria served an extra portion of fries with my burger today, and I am not complaining!"	0
extra	My mom always packs me an extra snack for school in case I get hungry during study hall.	0
extra	"When it comes to group projects, there's always someone who wants to be the leader and do things in an extra way."	0
extra	I asked for some photos printed out but they accidentally gave me extras! ”	0
extra	I decided to add some extra flair to my presentation by including animated graphics.	0
extra	I can't believe how extra my sister is being about her birthday party - she wants everything to be perfect!	0
extra	The band played all their hits and even did an extra encore at the end.	0
extra	"Mark always gives me that extra push during track practice, he's such a great motivator."	0
extra	Let's all chip in a little extra money so we can get a nicer gift for Sarah's birthday.	0
extra	My mom always packs me an extra snack in case I get hungry during afterschool activities.	0
extra	"Sweet, the pizza place messed up our order and gave us an entire pie as an apology - talk about getting something nice and extra!"	0
extra	"I splurged on getting the extra-large popcorn at the movies, but now I'm regretting it because it's too much to finish."	0
extra	My friends and I are planning to order a few extra tickets for the concert next weekend in case anyone else wants to come along with us.	0
extra	The teacher said we could earn some extra credit by participating in the science fair project this semester.	0
extra	Why does the cafeteria always charge extra for guacamole?	0
extra	"My mom always cooks way too much food for family gatherings, we end up with a ton of extras leftovers for days!"	0
extra	We have an English project due next week; let's put in some extras like visuals and a skit to make it stand out!	0
extra	My mom always packs me an extra sandwich in case I get hungry during school - she's the best!	0
extra	Jane always goes above and beyond with decorations for our parties - she adds that little something 'extra' that makes them special every time!	0
extra	My math teacher gave us some extra credit assignments to boost our grades.	0
extra	I wish we could have some extra days off for a longer winter break.	0
extra	Her response was completely unnecessary and just came off as so over-the-top and extra.	0
extra	Why do teachers always assign extra reading right before exams?	0
extra	My little brother is so cute when he asks for an extra bedtime story before going to sleep.	0
extra	"My coach wants us to do some extra conditioning drills after practice today, but it'll be worth it."	0
extra	I don't know why Jenny got so upset when we showed up at her party without bringing any extras like snacks or drinks – we're a little broke right now!	0
extra	"My mom always packs me an extra snack in my lunch bag, just in case I get hungry during the day."	0
extra	"The football game was so intense yesterday, the players were giving their all and then some - like wayyyy extra!"	0
extra	I love how our English teacher gives us extra credit opportunities - it really helps boost my grade.	0
extra	I brought some extra snacks for us to share during our study session tonight - gotta keep fueled up!	0
extra	"Jake brought extras snacks to the movie night last night, he really knows how to keep everyone well-fed and happy."	0
extra	"I love adding extra cheese on my pizza, it makes it so much tastier."	0
extra	I decided to put in some extra effort studying for this test because I really want to ace it.	0
extra	"She always looks so extra, but in a good way!"	0
extra	"My mom is making me do these extra chores around the house this week - ugh, when will it end?"	0
extra	I love adding extra cheese to my pasta dishes - it just makes everything taste better!	0
extra	Sarah brought an extra snack for us to share during lunch today.	0
